date,RH_6
2016-01-11 17:00:00,84.2566666666667
2016-01-11 17:10:00,84.06333333333329
2016-01-11 17:20:00,83.1566666666667
2016-01-11 17:30:00,83.42333333333329
2016-01-11 17:40:00,84.8933333333333
2016-01-11 17:50:00,85.7666666666667
2016-01-11 18:00:00,86.09
2016-01-11 18:10:00,86.42333333333329
2016-01-11 18:20:00,87.2266666666667
2016-01-11 18:30:00,87.6266666666667
2016-01-11 18:40:00,87.8666666666667
2016-01-11 18:50:00,87.9933333333333
2016-01-11 19:00:00,88.59
2016-01-11 19:10:00,88.215
2016-01-11 19:20:00,88.1566666666667
2016-01-11 19:30:00,88.3666666666667
2016-01-11 19:40:00,88.15999999999998
2016-01-11 19:50:00,87.29999999999998
2016-01-11 20:00:00,86.76
2016-01-11 20:10:00,87.4633333333333
2016-01-11 20:20:00,87.53
2016-01-11 20:30:00,86.9566666666667
2016-01-11 20:40:00,86.56333333333329
2016-01-11 20:50:00,86.33
2016-01-11 21:00:00,86.06333333333329
2016-01-11 21:10:00,85.59
2016-01-11 21:20:00,85.73
2016-01-11 21:30:00,86.32666666666668
2016-01-11 21:40:00,86.59999999999998
2016-01-11 21:50:00,86.46666666666668
2016-01-11 22:00:00,86.325
2016-01-11 22:10:00,86.2266666666667
2016-01-11 22:20:00,85.7666666666667
2016-01-11 22:30:00,85.0333333333333
2016-01-11 22:40:00,84.1266666666667
2016-01-11 22:50:00,84.06
2016-01-11 23:00:00,84.79
2016-01-11 23:10:00,85.5966666666667
2016-01-11 23:20:00,86.26
2016-01-11 23:30:00,86.59333333333329
2016-01-11 23:40:00,87.49666666666668
2016-01-11 23:50:00,87.8966666666667
2016-01-12 00:00:00,88.6333333333333
2016-01-12 00:10:00,89.0266666666667
2016-01-12 00:20:00,89.4
2016-01-12 00:30:00,89.19333333333331
2016-01-12 00:40:00,89.4
2016-01-12 00:50:00,88.98999999999998
2016-01-12 01:00:00,89.06333333333329
2016-01-12 01:10:00,91.16
2016-01-12 01:20:00,91.43333333333328
2016-01-12 01:30:00,91.26
2016-01-12 01:40:00,91.59333333333329
2016-01-12 01:50:00,91.76
2016-01-12 02:00:00,91.76
2016-01-12 02:10:00,91.8333333333333
2016-01-12 02:20:00,92.5666666666667
2016-01-12 02:30:00,93.53
2016-01-12 02:40:00,93.32333333333328
2016-01-12 02:50:00,93.1266666666667
2016-01-12 03:00:00,92.8666666666667
2016-01-12 03:10:00,92.96666666666668
2016-01-12 03:20:00,93.09333333333329
2016-01-12 03:30:00,94.045
2016-01-12 03:40:00,94.6566666666667
2016-01-12 03:50:00,94.79666666666668
2016-01-12 04:00:00,95.03
2016-01-12 04:10:00,95.03
2016-01-12 04:20:00,94.8666666666667
2016-01-12 04:30:00,94.7266666666667
2016-01-12 04:40:00,94.49333333333328
2016-01-12 04:50:00,94.2266666666667
2016-01-12 05:00:00,94.1266666666667
2016-01-12 05:10:00,94.0
2016-01-12 05:20:00,93.56333333333329
2016-01-12 05:30:00,94.02333333333328
2016-01-12 05:40:00,94.7266666666667
2016-01-12 05:50:00,95.0
2016-01-12 06:00:00,95.53
2016-01-12 06:10:00,95.82
2016-01-12 06:20:00,96.03
2016-01-12 06:30:00,95.9
2016-01-12 06:40:00,95.96666666666668
2016-01-12 06:50:00,95.93333333333328
2016-01-12 07:00:00,95.93333333333328
2016-01-12 07:10:00,96.09
2016-01-12 07:20:00,96.09
2016-01-12 07:30:00,96.09
2016-01-12 07:40:00,96.09
2016-01-12 07:50:00,96.09
2016-01-12 08:00:00,96.1566666666667
2016-01-12 08:10:00,96.0266666666667
2016-01-12 08:20:00,95.76
2016-01-12 08:30:00,95.4566666666667
2016-01-12 08:40:00,94.79
2016-01-12 08:50:00,94.1933333333333
2016-01-12 09:00:00,94.45
2016-01-12 09:10:00,94.1933333333333
2016-01-12 09:20:00,94.6666666666667
2016-01-12 09:30:00,95.0
2016-01-12 09:40:00,95.3966666666667
2016-01-12 09:50:00,95.79666666666668
2016-01-12 10:00:00,96.26
2016-01-12 10:10:00,96.46666666666668
2016-01-12 10:20:00,96.56
2016-01-12 10:30:00,96.5
2016-01-12 10:40:00,96.56
2016-01-12 10:50:00,96.29333333333328
2016-01-12 11:00:00,96.19
2016-01-12 11:10:00,96.19
2016-01-12 11:20:00,95.02333333333328
2016-01-12 11:30:00,94.56333333333329
2016-01-12 11:40:00,93.745
2016-01-12 11:50:00,91.23
2016-01-12 12:00:00,88.8966666666667
2016-01-12 12:10:00,85.4633333333333
2016-01-12 12:20:00,84.3966666666667
2016-01-12 12:30:00,83.09999999999998
2016-01-12 12:40:00,82.8933333333333
2016-01-12 12:50:00,82.3333333333333
2016-01-12 13:00:00,81.0
2016-01-12 13:10:00,80.36
2016-01-12 13:20:00,80.36
2016-01-12 13:30:00,78.79
2016-01-12 13:40:00,78.18999999999998
2016-01-12 13:50:00,78.73
2016-01-12 14:00:00,77.1966666666667
2016-01-12 14:10:00,76.3233333333333
2016-01-12 14:20:00,76.4633333333333
2016-01-12 14:30:00,77.4
2016-01-12 14:40:00,77.6333333333333
2016-01-12 14:50:00,78.82666666666668
2016-01-12 15:00:00,79.48999999999998
2016-01-12 15:10:00,78.7566666666667
2016-01-12 15:20:00,79.06
2016-01-12 15:30:00,82.5333333333333
2016-01-12 15:40:00,81.0266666666667
2016-01-12 15:50:00,76.8333333333333
2016-01-12 16:00:00,75.1333333333333
2016-01-12 16:10:00,75.3333333333333
2016-01-12 16:20:00,73.76
2016-01-12 16:30:00,73.5
2016-01-12 16:40:00,75.7
2016-01-12 16:50:00,76.3666666666667
2016-01-12 17:00:00,76.8933333333333
2016-01-12 17:10:00,77.56
2016-01-12 17:20:00,77.995
2016-01-12 17:30:00,78.7
2016-01-12 17:40:00,81.0333333333333
2016-01-12 17:50:00,82.8933333333333
2016-01-12 18:00:00,83.4333333333333
2016-01-12 18:10:00,84.2566666666667
2016-01-12 18:20:00,85.06333333333329
2016-01-12 18:30:00,86.4566666666667
2016-01-12 18:40:00,87.66333333333331
2016-01-12 18:50:00,88.6333333333333
2016-01-12 19:00:00,89.4266666666667
2016-01-12 19:10:00,90.2266666666667
2016-01-12 19:20:00,90.8933333333333
2016-01-12 19:30:00,91.4
2016-01-12 19:40:00,91.26
2016-01-12 19:50:00,90.96333333333328
2016-01-12 20:00:00,91.2725
2016-01-12 20:10:00,92.46
2016-01-12 20:20:00,93.19
2016-01-12 20:30:00,93.19
2016-01-12 20:40:00,93.06
2016-01-12 20:50:00,92.93333333333328
2016-01-12 21:00:00,93.3666666666667
2016-01-12 21:10:00,93.8933333333333
2016-01-12 21:20:00,94.26333333333329
2016-01-12 21:30:00,94.3966666666667
2016-01-12 21:40:00,94.4
2016-01-12 21:50:00,94.26
2016-01-12 22:00:00,94.3966666666667
2016-01-12 22:10:00,94.59
2016-01-12 22:20:00,94.6266666666667
2016-01-12 22:30:00,94.29333333333328
2016-01-12 22:40:00,93.63333333333328
2016-01-12 22:50:00,92.47
2016-01-12 23:00:00,90.8
2016-01-12 23:10:00,89.09999999999998
2016-01-12 23:20:00,87.3666666666667
2016-01-12 23:30:00,85.43
2016-01-12 23:40:00,84.62333333333329
2016-01-12 23:50:00,83.82666666666668
2016-01-13 00:00:00,82.56
2016-01-13 00:10:00,80.9566666666667
2016-01-13 00:20:00,80.68999999999998
2016-01-13 00:30:00,84.0333333333333
2016-01-13 00:40:00,86.56
2016-01-13 00:50:00,87.4566666666667
2016-01-13 01:00:00,86.33
2016-01-13 01:10:00,86.32666666666668
2016-01-13 01:20:00,87.46666666666668
2016-01-13 01:30:00,89.32666666666668
2016-01-13 01:40:00,89.97
2016-01-13 01:50:00,89.8333333333333
2016-01-13 02:00:00,89.26333333333329
2016-01-13 02:10:00,89.18999999999998
2016-01-13 02:20:00,88.3933333333333
2016-01-13 02:30:00,87.32666666666668
2016-01-13 02:40:00,86.06
2016-01-13 02:50:00,86.0
2016-01-13 03:00:00,85.3333333333333
2016-01-13 03:10:00,85.06
2016-01-13 03:20:00,84.76
2016-01-13 03:30:00,84.6333333333333
2016-01-13 03:40:00,83.1966666666667
2016-01-13 03:50:00,82.2566666666667
2016-01-13 04:00:00,80.98999999999998
2016-01-13 04:10:00,80.1966666666667
2016-01-13 04:20:00,80.14
2016-01-13 04:30:00,79.73
2016-01-13 04:40:00,79.8633333333333
2016-01-13 04:50:00,80.0266666666667
2016-01-13 05:00:00,79.6333333333333
2016-01-13 05:10:00,78.83
2016-01-13 05:20:00,78.43
2016-01-13 05:30:00,78.8233333333333
2016-01-13 05:40:00,78.9633333333333
2016-01-13 05:50:00,78.6333333333333
2016-01-13 06:00:00,78.3666666666667
2016-01-13 06:10:00,78.59999999999998
2016-01-13 06:20:00,78.9333333333333
2016-01-13 06:30:00,79.15999999999998
2016-01-13 06:40:00,79.29999999999998
2016-01-13 06:50:00,79.46666666666668
2016-01-13 07:00:00,79.3333333333333
2016-01-13 07:10:00,79.34999999999998
2016-01-13 07:20:00,79.4
2016-01-13 07:30:00,79.59333333333329
2016-01-13 07:40:00,79.8966666666667
2016-01-13 07:50:00,80.09
2016-01-13 08:00:00,79.8966666666667
2016-01-13 08:10:00,79.49666666666668
2016-01-13 08:20:00,79.4
2016-01-13 08:30:00,79.4
2016-01-13 08:40:00,79.06
2016-01-13 08:50:00,79.1266666666667
2016-01-13 09:00:00,79.1566666666667
2016-01-13 09:10:00,79.09
2016-01-13 09:20:00,78.9933333333333
2016-01-13 09:30:00,78.65999999999998
2016-01-13 09:40:00,79.46666666666668
2016-01-13 09:50:00,79.9933333333333
2016-01-13 10:00:00,80.39
2016-01-13 10:10:00,80.9333333333333
2016-01-13 10:20:00,80.7266666666667
2016-01-13 10:30:00,79.8933333333333
2016-01-13 10:40:00,77.09999999999998
2016-01-13 10:50:00,74.8666666666667
2016-01-13 11:00:00,75.7266666666667
2016-01-13 11:10:00,76.0
2016-01-13 11:20:00,76.1266666666667
2016-01-13 11:30:00,75.2933333333333
2016-01-13 11:40:00,73.56
2016-01-13 11:50:00,71.8
2016-01-13 12:00:00,69.9333333333333
2016-01-13 12:10:00,67.36
2016-01-13 12:20:00,65.9666666666667
2016-01-13 12:30:00,64.6333333333333
2016-01-13 12:40:00,64.9
2016-01-13 12:50:00,63.34
2016-01-13 13:00:00,62.0266666666667
2016-01-13 13:10:00,61.893333333333295
2016-01-13 13:20:00,62.19333333333329
2016-01-13 13:30:00,62.4666666666667
2016-01-13 13:40:00,61.9666666666667
2016-01-13 13:50:00,59.893333333333295
2016-01-13 14:00:00,59.76333333333329
2016-01-13 14:10:00,61.0966666666667
2016-01-13 14:20:00,61.76333333333329
2016-01-13 14:30:00,61.03
2016-01-13 14:40:00,58.7333333333333
2016-01-13 14:50:00,56.4
2016-01-13 15:00:00,52.69333333333329
2016-01-13 15:10:00,53.36
2016-01-13 15:20:00,53.05666666666671
2016-01-13 15:30:00,51.863333333333294
2016-01-13 15:40:00,52.245
2016-01-13 15:50:00,51.823333333333295
2016-01-13 16:00:00,52.0966666666667
2016-01-13 16:10:00,52.1333333333333
2016-01-13 16:20:00,52.5266666666667
2016-01-13 16:30:00,52.63
2016-01-13 16:40:00,53.7566666666667
2016-01-13 16:50:00,54.823333333333295
2016-01-13 17:00:00,55.6966666666667
2016-01-13 17:10:00,57.1333333333333
2016-01-13 17:20:00,57.8
2016-01-13 17:30:00,59.4233333333333
2016-01-13 17:40:00,60.6966666666667
2016-01-13 17:50:00,63.0266666666667
2016-01-13 18:00:00,65.7666666666667
2016-01-13 18:10:00,67.2266666666667
2016-01-13 18:20:00,68.1475
2016-01-13 18:30:00,69.23
2016-01-13 18:40:00,70.8233333333333
2016-01-13 18:50:00,71.42333333333329
2016-01-13 19:00:00,72.96666666666668
2016-01-13 19:10:00,74.6333333333333
2016-01-13 19:20:00,75.73
2016-01-13 19:30:00,76.1966666666667
2016-01-13 19:40:00,77.29
2016-01-13 19:50:00,79.0966666666667
2016-01-13 20:00:00,80.3633333333333
2016-01-13 20:10:00,81.29666666666668
2016-01-13 20:20:00,82.73333333333329
2016-01-13 20:30:00,83.59333333333329
2016-01-13 20:40:00,83.98999999999998
2016-01-13 20:50:00,84.4633333333333
2016-01-13 21:00:00,84.295
2016-01-13 21:10:00,85.4
2016-01-13 21:20:00,85.26
2016-01-13 21:30:00,85.62333333333329
2016-01-13 21:40:00,85.76333333333329
2016-01-13 21:50:00,85.9
2016-01-13 22:00:00,86.29999999999998
2016-01-13 22:10:00,87.3666666666667
2016-01-13 22:20:00,88.09999999999998
2016-01-13 22:30:00,88.8966666666667
2016-01-13 22:40:00,89.03
2016-01-13 22:50:00,89.18999999999998
2016-01-13 23:00:00,89.3966666666667
2016-01-13 23:10:00,89.6566666666667
2016-01-13 23:20:00,89.59
2016-01-13 23:30:00,89.56
