date,RH_5
2016-01-11 17:00:00,55.2
2016-01-11 17:10:00,55.2
2016-01-11 17:20:00,55.09
2016-01-11 17:30:00,55.09
2016-01-11 17:40:00,55.09
2016-01-11 17:50:00,55.03
2016-01-11 18:00:00,54.9666666666667
2016-01-11 18:10:00,54.9
2016-01-11 18:20:00,55.0
2016-01-11 18:30:00,55.0
2016-01-11 18:40:00,55.0
2016-01-11 18:50:00,55.0
2016-01-11 19:00:00,55.09
2016-01-11 19:10:00,55.1633333333333
2016-01-11 19:20:00,55.5
2016-01-11 19:30:00,56.0425
2016-01-11 19:40:00,56.49
2016-01-11 19:50:00,56.933333333333294
2016-01-11 20:00:00,57.06
2016-01-11 20:10:00,70.7266666666667
2016-01-11 20:20:00,79.0
2016-01-11 20:30:00,79.73
2016-01-11 20:40:00,79.2566666666667
2016-01-11 20:50:00,78.3933333333333
2016-01-11 21:00:00,82.45999999999998
2016-01-11 21:10:00,82.59
2016-01-11 21:20:00,70.99
2016-01-11 21:30:00,62.43
2016-01-11 21:40:00,59.03
2016-01-11 21:50:00,56.7266666666667
2016-01-11 22:00:00,55.33333333333329
2016-01-11 22:10:00,54.0933333333333
2016-01-11 22:20:00,53.3666666666667
2016-01-11 22:30:00,52.4725
2016-01-11 22:40:00,51.99
2016-01-11 22:50:00,51.52
2016-01-11 23:00:00,51.23
2016-01-11 23:10:00,51.06
2016-01-11 23:20:00,50.933333333333294
2016-01-11 23:30:00,50.863333333333294
2016-01-11 23:40:00,50.79
2016-01-11 23:50:00,50.6633333333333
2016-01-12 00:00:00,50.53
2016-01-12 00:10:00,50.5
2016-01-12 00:20:00,50.433333333333294
2016-01-12 00:30:00,50.363333333333294
2016-01-12 00:40:00,50.29
2016-01-12 00:50:00,50.26
2016-01-12 01:00:00,50.1266666666667
2016-01-12 01:10:00,50.09
2016-01-12 01:20:00,50.03
2016-01-12 01:30:00,50.03
2016-01-12 01:40:00,50.09
2016-01-12 01:50:00,50.09
2016-01-12 02:00:00,50.1725
2016-01-12 02:10:00,50.2
2016-01-12 02:20:00,50.09
2016-01-12 02:30:00,50.09
2016-01-12 02:40:00,50.09
2016-01-12 02:50:00,50.09
2016-01-12 03:00:00,50.09
2016-01-12 03:10:00,50.09
2016-01-12 03:20:00,50.09
2016-01-12 03:30:00,50.03
2016-01-12 03:40:00,50.0
2016-01-12 03:50:00,50.0
2016-01-12 04:00:00,50.0
2016-01-12 04:10:00,50.0
2016-01-12 04:20:00,50.0
2016-01-12 04:30:00,50.0
2016-01-12 04:40:00,50.0
2016-01-12 04:50:00,50.0
2016-01-12 05:00:00,50.0
2016-01-12 05:10:00,49.975
2016-01-12 05:20:00,49.9
2016-01-12 05:30:00,49.9
2016-01-12 05:40:00,49.9
2016-01-12 05:50:00,49.9
2016-01-12 06:00:00,49.9
2016-01-12 06:10:00,49.933333333333294
2016-01-12 06:20:00,50.0
2016-01-12 06:30:00,50.1266666666667
2016-01-12 06:40:00,50.2
2016-01-12 06:50:00,50.23
2016-01-12 07:00:00,50.29
2016-01-12 07:10:00,50.4266666666667
2016-01-12 07:20:00,50.83333333333329
2016-01-12 07:30:00,51.2666666666667
2016-01-12 07:40:00,51.5266666666667
2016-01-12 07:50:00,51.8266666666667
2016-01-12 08:00:00,51.9666666666667
2016-01-12 08:10:00,52.1266666666667
2016-01-12 08:20:00,52.2
2016-01-12 08:30:00,52.4
2016-01-12 08:40:00,52.5
2016-01-12 08:50:00,52.56
2016-01-12 09:00:00,52.79
2016-01-12 09:10:00,52.79
2016-01-12 09:20:00,52.76
2016-01-12 09:30:00,52.033333333333296
2016-01-12 09:40:00,50.9
2016-01-12 09:50:00,50.4266666666667
2016-01-12 10:00:00,49.93
2016-01-12 10:10:00,49.6566666666667
2016-01-12 10:20:00,49.5
2016-01-12 10:30:00,49.56
2016-01-12 10:40:00,49.6266666666667
2016-01-12 10:50:00,49.5666666666667
2016-01-12 11:00:00,49.3266666666667
2016-01-12 11:10:00,49.3266666666667
2016-01-12 11:20:00,49.26
2016-01-12 11:30:00,49.1266666666667
2016-01-12 11:40:00,49.09
2016-01-12 11:50:00,49.0
2016-01-12 12:00:00,48.933333333333294
2016-01-12 12:10:00,49.0
2016-01-12 12:20:00,49.4
2016-01-12 12:30:00,49.89
2016-01-12 12:40:00,50.223333333333294
2016-01-12 12:50:00,50.398
2016-01-12 13:00:00,50.56
2016-01-12 13:10:00,50.73
2016-01-12 13:20:00,50.863333333333294
2016-01-12 13:30:00,50.933333333333294
2016-01-12 13:40:00,51.0
2016-01-12 13:50:00,51.0
2016-01-12 14:00:00,51.0
2016-01-12 14:10:00,51.0
2016-01-12 14:20:00,51.0
2016-01-12 14:30:00,51.0
2016-01-12 14:40:00,51.0
2016-01-12 14:50:00,51.0
2016-01-12 15:00:00,51.0
2016-01-12 15:10:00,51.0
2016-01-12 15:20:00,51.0
2016-01-12 15:30:00,51.0
2016-01-12 15:40:00,51.0
2016-01-12 15:50:00,51.0
2016-01-12 16:00:00,51.0
2016-01-12 16:10:00,51.06
2016-01-12 16:20:00,51.0
2016-01-12 16:30:00,51.0
2016-01-12 16:40:00,50.9666666666667
2016-01-12 16:50:00,50.9
2016-01-12 17:00:00,50.9
2016-01-12 17:10:00,50.9
2016-01-12 17:20:00,50.79
2016-01-12 17:30:00,50.73
2016-01-12 17:40:00,50.79
2016-01-12 17:50:00,50.79
2016-01-12 18:00:00,50.745
2016-01-12 18:10:00,50.8266666666667
2016-01-12 18:20:00,50.9
2016-01-12 18:30:00,51.0
2016-01-12 18:40:00,51.0
2016-01-12 18:50:00,51.09
2016-01-12 19:00:00,51.09
2016-01-12 19:10:00,51.0
2016-01-12 19:20:00,51.0
2016-01-12 19:30:00,51.0
2016-01-12 19:40:00,51.0
2016-01-12 19:50:00,50.9666666666667
2016-01-12 20:00:00,50.9
2016-01-12 20:10:00,50.863333333333294
2016-01-12 20:20:00,50.79
2016-01-12 20:30:00,50.79
2016-01-12 20:40:00,50.73
2016-01-12 20:50:00,50.59
2016-01-12 21:00:00,50.53
2016-01-12 21:10:00,50.5
2016-01-12 21:20:00,50.4666666666667
2016-01-12 21:30:00,50.4
