date,RH_8
2016-01-11 17:00:00,48.9
2016-01-11 17:10:00,48.863333333333294
2016-01-11 17:20:00,48.73
2016-01-11 17:30:00,48.59
2016-01-11 17:40:00,48.59
2016-01-11 17:50:00,48.59
2016-01-11 18:00:00,48.59
2016-01-11 18:10:00,48.59
2016-01-11 18:20:00,48.59
2016-01-11 18:30:00,48.59
2016-01-11 18:40:00,48.59
2016-01-11 18:50:00,48.6333333333333
2016-01-11 19:00:00,48.56
2016-01-11 19:10:00,48.66666666666671
2016-01-11 19:20:00,49.19333333333329
2016-01-11 19:30:00,49.2
2016-01-11 19:40:00,49.6333333333333
2016-01-11 19:50:00,50.0266666666667
2016-01-11 20:00:00,50.2
2016-01-11 20:10:00,50.26
2016-01-11 20:20:00,50.23
2016-01-11 20:30:00,50.29
2016-01-11 20:40:00,50.1633333333333
2016-01-11 20:50:00,50.03
2016-01-11 21:00:00,49.76
2016-01-11 21:10:00,49.7
2016-01-11 21:20:00,49.6333333333333
2016-01-11 21:30:00,49.433333333333294
2016-01-11 21:40:00,49.4
2016-01-11 21:50:00,49.3266666666667
2016-01-11 22:00:00,49.1633333333333
2016-01-11 22:10:00,49.03
2016-01-11 22:20:00,48.863333333333294
2016-01-11 22:30:00,48.863333333333294
2016-01-11 22:40:00,48.95
2016-01-11 22:50:00,49.23
2016-01-11 23:00:00,49.43
2016-01-11 23:10:00,49.89
2016-01-11 23:20:00,50.1633333333333
2016-01-11 23:30:00,50.463333333333296
2016-01-11 23:40:00,50.723333333333294
2016-01-11 23:50:00,50.963333333333296
2016-01-12 00:00:00,51.1633333333333
2016-01-12 00:10:00,51.5
2016-01-12 00:20:00,51.56
2016-01-12 00:30:00,51.86
2016-01-12 00:40:00,52.0
2016-01-12 00:50:00,52.09
2016-01-12 01:00:00,52.1633333333333
2016-01-12 01:10:00,52.5
2016-01-12 01:20:00,52.9
2016-01-12 01:30:00,53.5
2016-01-12 01:40:00,53.96
2016-01-12 01:50:00,54.463333333333296
2016-01-12 02:00:00,54.7225
2016-01-12 02:10:00,54.9666666666667
2016-01-12 02:20:00,54.9666666666667
2016-01-12 02:30:00,54.9
2016-01-12 02:40:00,54.863333333333294
2016-01-12 02:50:00,54.79
2016-01-12 03:00:00,54.9
2016-01-12 03:10:00,54.9666666666667
2016-01-12 03:20:00,55.09
2016-01-12 03:30:00,55.03
2016-01-12 03:40:00,54.863333333333294
2016-01-12 03:50:00,54.73
2016-01-12 04:00:00,54.56
2016-01-12 04:10:00,54.5
2016-01-12 04:20:00,54.5
2016-01-12 04:30:00,54.5
2016-01-12 04:40:00,54.4
2016-01-12 04:50:00,54.4
2016-01-12 05:00:00,54.29
2016-01-12 05:10:00,54.23
2016-01-12 05:20:00,54.045
2016-01-12 05:30:00,54.0
2016-01-12 05:40:00,54.0
2016-01-12 05:50:00,53.9
2016-01-12 06:00:00,53.8266666666667
2016-01-12 06:10:00,53.79
2016-01-12 06:20:00,53.79
2016-01-12 06:30:00,53.76
2016-01-12 06:40:00,53.7
2016-01-12 06:50:00,53.875
2016-01-12 07:00:00,54.0
2016-01-12 07:10:00,54.06
2016-01-12 07:20:00,53.8
2016-01-12 07:30:00,53.15
2016-01-12 07:40:00,52.8
2016-01-12 07:50:00,52.363333333333294
2016-01-12 08:00:00,51.963333333333296
2016-01-12 08:10:00,51.6333333333333
2016-01-12 08:20:00,51.395
